NESI,pGCS,pRASS,pCAMS,pICANS
-3.0,14.618340859352049,-0.15153499351913235,0.8057583904433724,0.07008114082469474
-2.9849624060150375,14.6105261657263,-0.15466929083449632,0.8222319430986136,0.07208548379873803
-2.969924812030075,14.602569002834642,-0.15786357905426363,0.838949227246589,0.07414384202607383
-2.954887218045113,14.594467416078425,-0.16111881348021284,0.8559110155815829,0.07625748296180546
-2.9398496240601504,14.586219445852647,-0.1644359571300782,0.8731180137641141,0.07842769321109622
-2.924812030075188,14.577823128268427,-0.16781598049889934,0.890570860098931,0.08065577820057812
-2.909774436090226,14.569276495891378,-0.1712598613068519,0.9082701252625034,0.08294306180513211
-2.8947368421052633,14.560577578495257,-0.1747685842333322,0.9262163120755053,0.08529088592808354
-2.8796992481203008,14.5517244038303,-0.17834314063710233,0.9444098553155226,0.08770061003283991
-2.8646616541353382,14.542714998405488,-0.1819845282623046,0.9628511215650152,0.09017361062401719
-2.8496240601503757,14.53354738828408,-0.18569375093017748,0.9815404090893306,0.09271128067609691
-2.8345864661654137,14.52421959989164,-0.18947181821632142,1.000477947739464,0.09531502900770128
-2.819548872180451,14.514729660835755,-0.19331974511337913,1.0196638988741462,0.0979862795995895
-2.8045112781954886,14.505075600736648,-0.19723855167901794,1.0390983552957838,0.10072647085452457
-2.7894736842105265,14.495255452067818,-0.201229262669117,1.0587813411947948,0.1035370547972243
-2.774436090225564,14.485267251005835,-0.20529290715610216,1.0787128120969367,0.10641949621267222
-2.7593984962406015,14.475109038288391,-0.20943051813236124,1.0988926548082807,0.10937527172113681
-2.744360902255639,14.46477886007969,-0.21364313209874342,1.1193206873527157,0.11240586878836123
-2.7293233082706765,14.454274768842218,-0.2179317886381269,1.1399966588969925,0.11551278466947401
-2.7142857142857144,14.443594824213967,-0.2222975299741008,1.1609202496586046,0.11869752528531419
-2.699248120300752,14.432737093890134,-0.22674140051481972,1.1820910707921144,0.12196160402999512
-2.6842105263157894,14.42169965450832,-0.23126444638212085,1.2035086642498196,0.12530654050869083
-2.6691729323308273,14.410480592536263,-0.23586771492603142,1.2251725026130964,0.12873385920481062
-2.654135338345865,14.399078005161153,-0.24055225422481818,1.2470819888911455,0.1322450880759165
-2.6390977443609023,14.387490001179518,-0.24531911257077366,1.269236456284311,0.13584175707795565
-2.6240601503759398,14.375714701886778,-0.25016933794195795,1.2916351679096791,0.13952539661760444
-2.6090225563909772,14.363750241965498,-0.25510397746016067,1.3142773164871107,0.14329753593279038
-2.593984962406015,14.351594770371417,-0.26012407683537364,1.3371620239844502,0.14715970140171275
-2.5789473684210527,14.339246451216393,-0.26523067979711823,1.3602883412211937,0.1511134147809805
-2.56390977443609,14.326703464647354,-0.27042482751298613,1.3836552474304367,0.15516019137381443
-2.548872180451128,14.313964007720458,-0.27570755799481295,1.4072616497795498,0.15930153812956827
-2.5338345864661656,14.301026295269653,-0.2810799054929338,1.4311063828505641,0.16353895167619592
-2.518796992481203,14.287888560768883,-0.2865428998790045,1.455188208081835,0.16787391628766268
-2.5037593984962405,14.274549057187254,-0.2920975660179239,1.4795058131731387,0.17230790178867605
-2.488721804511278,14.261006057836482,-0.29774492312942347,1.504057811456887,0.17684236139954124
-2.473684210526316,14.247257857210053,-0.3034859841399331,1.5288427412387087,0.1814787295243533
-2.4586466165413534,14.233302771813534,-0.3093217550253735,1.5538590651111457,0.18621841948619633
-2.443609022556391,14.219139140985568,-0.3152532341455653,1.5791051692447198,0.19106282121346096
-2.428571428571429,14.204765327709158,-0.32128141157097745,1.6045793626610867,0.19601329888186914
-2.4135338345864663,14.190179719412845,-0.32740726840258794,1.630279876493425,0.2010711885172678
-2.398496240601504,14.175380728761589,-0.3336317760856573,1.656204863239602,0.20623779556473942
-2.3834586466165413,14.160366794437062,-0.3399558957182536,1.6823523960140254,0.21151439243006798
-2.3684210526315788,14.145136381907296,-0.3463805773554105,1.7087204678044026,0.21690221600008686
-2.3533834586466167,14.129687984185592,-0.3529067593098214,1.7353069907398897,0.22240246514893325
-2.338345864661654,14.11402012257872,-0.3595353674500188,1.7621097953773726,0.22801629823770775
-2.3233082706766917,14.098131347424525,-0.36626731449700434,1.7891266300127686,0.23374483061552986
-2.3082706766917296,14.082020238819073,-0.3731034993203385,1.8163551600244032,0.2395891321304252
-2.293233082706767,14.065685407333602,-0.3800448062347085,1.8437929672556044,0.2455502246589486
-2.2781954887218046,14.049125494721586,-0.38709210429803464,1.8714375494436664,0.25162907966385306
-2.263157894736842,14.032339174616276,-0.39424624661218166,1.8992863197023797,0.2578266157895296
-2.2481203007518795,14.01532515321918,-0.40150806962736696,1.9273366060652444,0.2641436965052997
-2.2330827067669174,13.998082169979966,-0.40887839245137203,1.955585651096384,0.2705811278069795
-2.218045112781955,13.980608998268362,-0.4163580161646756,1.984030611576072,0.2771396559874283
-2.2030075187969924,13.962904446038637,-0.4239477231426324,2.012668558267558,0.28381996548702515
-2.1879699248120303,13.944967356487357,-0.4316482763858318,2.0414964757717016,0.2906226768352308
-2.172932330827068,13.926796608705056,-0.43946041885977116,2.070511262475633,0.2975483446945044
-2.1578947368421053,13.908391118322593,-0.4473848728449634,2.09970973060138,0.30459745601793686
-2.142857142857143,13.889749838152907,-0.4554223392986182,2.1290886063600674,0.3117704283319629
-2.1278195488721803,13.870871758828967,-0.463573497228994,2.1586445302169337,0.319067608155445
-2.112781954887218,13.851755909438646,-0.47183900308352966,2.1883740572720187,0.3264892695662982
-2.0977443609022557,13.832401358157341,-0.4802194901518305,2.2182736577609754,0.3340356129265899
-2.082706766917293,13.812807212879068,-0.4887155679845574,2.2483397176799764,0.341706763776762
-2.067669172932331,13.792972621846785,-0.4973278218292544,2.2785685395382957,0.3495027719092333
-2.0526315789473686,13.772896774282664,-0.5060568120841044,2.308956343241598,0.35742361063116246
-2.037593984962406,13.75257890101899,-0.514903073770569,2.339499267108499,0.3654691762255974
-2.0225563909774436,13.732018275130327,-0.5238671160258298,2.3701933690224823,0.3736392876195813
-2.007518796992481,13.711214212567496,-0.5329494216158991,2.4010346277206818,0.38193368626705215
-1.992481203007519,13.690166072793932,-0.5421504464702236,2.4320189442205544,0.3903520362535262
-1.9774436090225564,13.6688732594248,-0.551470619238543,2.46314214338494,0.39889392462865814
-1.962406015037594,13.64733522086925,-0.5609103408707168,2.494399975625412,0.4075588619717627
-1.9473684210526316,13.625551450976076,-0.5704699842201595,2.5257881187433826,0.4163462831942927
-1.9323308270676693,13.603521489682908,-0.5801498936714758,2.557302179907803,0.4252555485821262
-1.9172932330827068,13.581244923669013,-0.5899503847928003,2.58893769776782,0.43428594507927565
-1.9022556390977443,13.55872138701163,-0.5998717440132875,2.6206901446982256,0.443436687813349
-1.887218045112782,13.535950561845638,-0.6099142283261224,2.652554929175003,0.45270692186173567
-1.8721804511278197,13.51293217902625,-0.620078065017344,2.6845273982777975,0.4620957242561119
-1.8571428571428572,13.489666018794276,-0.6303634514206868,2.7166028403156295,0.4716021062214084
-1.8421052631578947,13.466151911443367,-0.6407705546985877,2.748776487571706,0.48122501564393694
-1.8270676691729324,13.442389737988488,-0.6512995116493958,2.7810435191627523,0.49096333976188833
-1.81203007518797,13.41837943083478,-0.6619504285407711,2.813399064007804,0.5008159080699374
-1.7969924812030076,13.394120974445741,-0.6727233809691426,2.845838203901034,0.5107814954282003
-1.781954887218045,13.369614406009596,-0.6836184137450446,2.878355976682779,0.520858825364359
-1.7669172932330828,13.344859816102517,-0.6946355408040449,2.910947379502565,0.531046573556311
-1.7518796992481205,13.319857349347233,-0.7057747451429159,2.94360737216759,0.5413433714813484
-1.736842105263158,13.294607205065436,-0.7170359787806017,2.9763308805698396,0.5517478102165372
-1.7218045112781954,13.26910963792224,-0.7284191627434728,3.0091128001846887,0.5622584443737162
-1.7067669172932332,13.243364958560804,-0.7399241870742738,3.041947999633628,0.5728737961513706
-1.6917293233082709,13.217373534225137,-0.751550910864106,3.0748313243035295,0.5835923594845611
-1.6766917293233083,13.191135789368941,-0.7632991623067119,3.1077576000146556,0.5944126042731227
-1.6616541353383458,13.164652206248267,-0.7751687387742573,3.140721636729511,0.6053329806675002
-1.6466165413533835,13.137923325495638,-0.7871594069137672,3.1737182322944593,0.6163519233908648
-1.6315789473684212,13.110949746673194,-0.799270902763294,3.2067421762060087,0.6274678560755756
-1.6165413533834587,13.083732128802353,-0.8115029318868469,3.2397882533935567,0.638679195591597
-1.6015037593984962,13.056271190867378,-0.8238551695270855,3.272851248010416,0.64998435634421
-1.586466165413534,13.028567712290211,-0.8363272607747158,3.3059259472249307,0.6613817545182006
-1.5714285714285716,13.000622533373852,-0.8489188207535098,3.3390071450035705,0.672869812245748
-1.556390977443609,12.972436555711557,-0.8616294348198293,3.37208964587794,0.6844469616754107
-1.5413533834586466,12.944010742559112,-0.8744586587755303,3.4051682686877847,0.6961116489199596
-1.5263157894736843,12.915346119167397,-0.8874060190930914,3.4382378502922073,0.7078623378613134
-1.511278195488722,12.886443773072488,-0.9004710131518123,3.4712932492414823,0.7196975137915073
-1.4962406015037595,12.857304854340597,-0.9136531094839316,3.5043293494020658,0.7316156868694373
-1.481203007518797,12.827930575765123,-0.9269517480295041,3.5373410635276095,0.7436153953741077
-1.4661654135338347,12.798322213013208,-0.940366340398911,3.570323336769059,0.7556952087362203
-1.4511278195488724,12.768481104719218,-0.9538962701418798,3.603271150117194,0.767853730331201
-1.4360902255639099,12.738408652522683,-0.9675408930219289,3.6361795237712196,0.7800896000181333
-1.4210526315789473,12.708106321048307,-0.9812995372951762,3.6690435204273957,0.7924014964105742
-1.406015037593985,12.677575637825798,-0.9951715039925008,3.7018582484819693,0.8047881388668137
-1.3909774436090228,12.646818193147382,-1.0091560672040885,3.7346188651430285,0.8172482891888541
-1.3759398496240602,12.615835639861,-1.023252474365441,3.7673205794462703,0.829780753021131
-1.3609022556390977,12.584629693097385,-1.03745994654399,3.79995865517,0.8423843809418553
-1.3458646616541354,12.553202129929332,-1.0517776787255233,3.8325284136450812,0.8550580692417412
-1.3308270676691731,12.52155478896168,-1.0662048400996895,3.8650252364559,0.8678007603868035
-1.3157894736842106,12.48968956985075,-1.0807405743439285,3.8974445680288015,0.8806114431638645
-1.300751879699248,12.457608432752114,-1.0953839999052413,3.9297819181048,0.8934891525093537
-1.2857142857142858,12.42531339769584,-1.1101342102793028,3.9620328640937768,0.906432969023948
-1.2706766917293235,12.392806543888554,-1.1249902742864912,3.99419305330769,0.9194420181775024
-1.255639097744361,12.360090008941908,-1.1399512363444961,4.026258205070723,0.9325154692106277
